,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
0,6.097560975609756,6.25,6.25,5.182926829268292,6.097560975609756,7.164634146341463,5.7926829268292686,5.182926829268292,7.012195121951219,5.48780487804878,6.554878048780488,6.097560975609756,7.164634146341464,5.030487804878049,5.945121951219512,7.01219512195122,8.841463414634147,5.640243902439025,8.99390243902439,9.451219512195122,9.75609756097561,9.146341463414634,9.603658536585366,9.603658536585366,10.060975609756097,10.060975609756097,10.060975609756097,9.451219512195122,8.841463414634147,9.451219512195122,8.384146341463415,7.774390243902439,7.621951219512195,7.01219512195122,7.317073170731708,6.554878048780488,5.640243902439025,9.603658536585366,6.402439024390244,6.402439024390244,5.487804878048781,6.7073170731707314,5.945121951219512,5.945121951219512,6.097560975609756,5.945121951219512,5.7926829268292686,6.097560975609756,5.335365853658536,6.25,5.7926829268292686,5.945121951219512,5.945121951219512,5.487804878048781,11.128048780487804,9.298780487804878,8.384146341463415,8.841463414634147,9.603658536585366,9.451219512195122,9.75609756097561,9.75609756097561,9.908536585365853,9.75609756097561,9.75609756097561,9.75609756097561,9.603658536585366,5.182926829268292,6.7073170731707314,9.603658536585366,5.945121951219512,9.146341463414634,7.317073170731707,7.317073170731708,7.012195121951219,5.945121951219512,8.841463414634147,5.335365853658537,7.164634146341463,7.01219512195122,7.621951219512195,9.603658536585366,5.7926829268292686,5.7926829268292686,6.25,5.7926829268292686,7.926829268292683,8.841463414634147,6.859756097560975,7.01219512195122,9.908536585365853,9.75609756097561,10.060975609756097,10.060975609756097,9.603658536585366,9.908536585365853,9.908536585365853,9.908536585365853,9.908536585365853,9.75609756097561,9.908536585365853,10.060975609756097,10.213414634146341,9.908536585365853,10.060975609756097,9.908536585365853,10.060975609756097,9.451219512195122,9.908536585365853,9.75609756097561,9.908536585365853,9.908536585365853,10.060975609756097,10.060975609756097,10.060975609756097,10.060975609756097
1,9.146341463414634,9.146341463414634,5.7926829268292686,5.945121951219512,6.097560975609756,9.146341463414634,6.097560975609756,6.097560975609756,9.451219512195122,7.926829268292683,5.945121951219512,6.402439024390244,9.451219512195122,6.7073170731707314,9.451219512195122,18.140243902439025,9.603658536585366,8.689024390243903,9.298780487804878,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.75609756097561,10.060975609756097,9.298780487804878,9.451219512195122,9.451219512195122,9.298780487804878,7.621951219512195,8.99390243902439,9.75609756097561,9.298780487804878,7.621951219512194,8.99390243902439,8.079268292682926,5.7926829268292686,9.146341463414634,7.317073170731708,8.23170731707317,6.859756097560975,7.164634146341463,9.146341463414634,7.4695121951219505,6.402439024390244,6.097560975609756,5.640243902439025,9.451219512195122,10.060975609756097,13.71951219512195,8.99390243902439,9.603658536585366,9.75609756097561,9.75609756097561,9.451219512195122,9.451219512195122,9.603658536585366,9.451219512195122,9.451219512195122,9.298780487804878,9.451219512195122,9.451219512195122,10.060975609756097,9.603658536585366,9.451219512195122,9.451219512195122,9.298780487804878,8.384146341463415,8.689024390243903,6.7073170731707314,9.603658536585366,8.689024390243903,9.603658536585366,8.841463414634147,9.146341463414634,8.23170731707317,9.451219512195122,6.7073170731707314,8.99390243902439,6.402439024390244,9.451219512195122,6.402439024390244,9.451219512195122,9.451219512195122,9.451219512195122,9.603658536585366,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.298780487804878,8.841463414634147,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122,9.451219512195122
2,8.536585365853659,8.841463414634147,8.536585365853659,7.4695121951219505,8.536585365853659,8.689024390243903,7.469512195121951,8.384146341463415,8.841463414634147,7.926829268292684,6.402439024390244,8.384146341463415,11.737804878048781,14.176829268292682,8.689024390243903,8.841463414634147,9.298780487804878,9.298780487804878,8.99390243902439,8.841463414634147,8.841463414634147,9.146341463414634,7.926829268292683,8.689024390243903,8.99390243902439,9.146341463414634,9.146341463414634,8.536585365853659,8.689024390243903,8.841463414634147,8.841463414634147,8.841463414634147,8.841463414634147,8.689024390243903,8.384146341463415,7.317073170731707,9.146341463414634,9.146341463414634,8.536585365853659,8.079268292682928,8.536585365853659,7.164634146341463,7.317073170731707,6.7073170731707314,8.841463414634147,8.536585365853659,8.079268292682928,8.841463414634147,8.99390243902439,6.402439024390244,8.841463414634147,8.689024390243903,9.146341463414634,8.841463414634147,10.518292682926829,8.689024390243903,8.99390243902439,8.689024390243903,8.536585365853659,8.99390243902439,8.536585365853659,8.689024390243903,8.99390243902439,8.99390243902439,9.146341463414634,8.536585365853659,8.536585365853659,8.536585365853659,8.536585365853659,8.536585365853659,8.536585365853659,8.231707317073171,8.231707317073171,8.384146341463415,7.621951219512195,8.99390243902439,8.841463414634147,8.536585365853659,8.231707317073171,8.536585365853659,8.841463414634147,8.384146341463415,8.536585365853659,8.689024390243903,8.536585365853659,8.536585365853659,8.536585365853659,8.384146341463415,8.689024390243903,8.689024390243903,9.146341463414634,8.384146341463415,8.99390243902439,8.841463414634147,8.231707317073171,8.384146341463415,8.231707317073171,8.536585365853659,8.99390243902439,8.231707317073171,8.841463414634147,9.146341463414634,8.079268292682928,7.926829268292684,8.231707317073171,8.536585365853659,8.384146341463415,8.536585365853659,8.231707317073171,8.384146341463415,8.536585365853659,8.689024390243903,9.146341463414634,8.99390243902439,8.689024390243903,8.384146341463415
3,8.841463414634147,8.841463414634147,8.536585365853659,5.48780487804878,6.402439024390244,7.012195121951219,5.48780487804878,7.926829268292683,6.402439024390244,7.012195121951219,5.48780487804878,6.402439024390244,6.7073170731707314,5.48780487804878,8.231707317073171,7.926829268292683,7.317073170731707,8.536585365853659,8.536585365853659,8.841463414634147,7.926829268292683,9.146341463414634,9.146341463414634,9.146341463414634,9.146341463414634,9.146341463414634,9.146341463414634,9.146341463414634,8.231707317073171,8.536585365853659,8.536585365853659,8.536585365853659,8.536585365853659,8.231707317073171,8.536585365853659,5.7926829268292686,8.231707317073171,8.536585365853659,7.926829268292683,8.536585365853659,8.536585365853659,7.926829268292683,5.7926829268292686,7.926829268292683,7.012195121951219,7.621951219512195,5.7926829268292686,6.7073170731707314,5.48780487804878,5.7926829268292686,5.48780487804878,7.621951219512195,7.317073170731707,7.621951219512195,8.536585365853659,7.621951219512195,8.231707317073171,8.231707317073171,8.536585365853659,8.536585365853659,8.841463414634147,9.146341463414634,9.146341463414634,9.146341463414634,8.841463414634147,9.146341463414634,9.146341463414634,8.231707317073171,8.231707317073171,8.536585365853659,8.536585365853659,8.841463414634147,8.536585365853659,8.536585365853659,7.926829268292683,7.621951219512195,8.536585365853659,8.536585365853659,8.536585365853659,8.231707317073171,8.536585365853659,8.841463414634147,8.231707317073171,7.317073170731707,8.536585365853659,9.146341463414634,8.841463414634147,8.841463414634147,8.841463414634147,7.926829268292683,9.146341463414634,9.146341463414634,9.146341463414634,8.841463414634147,8.841463414634147,9.146341463414634,9.146341463414634,9.146341463414634,9.146341463414634,9.146341463414634,8.536585365853659,9.146341463414634,8.841463414634147,8.841463414634147,9.146341463414634,8.536585365853659,8.841463414634147,8.536585365853659,9.146341463414634,9.146341463414634,9.146341463414634,9.146341463414634,9.146341463414634,9.146341463414634,9.146341463414634,9.146341463414634
4,6.7073170731707314,8.99390243902439,7.774390243902439,5.48780487804878,8.841463414634147,9.146341463414634,6.859756097560975,6.859756097560975,7.621951219512195,7.012195121951219,6.554878048780488,7.926829268292683,8.689024390243903,7.774390243902439,8.689024390243903,8.231707317073171,7.317073170731707,7.774390243902439,7.774390243902439,7.774390243902439,9.298780487804878,9.146341463414634,9.146341463414634,9.146341463414634,9.146341463414634,9.451219512195122,9.451219512195122,7.926829268292683,8.079268292682928,10.670731707317072,7.012195121951219,7.4695121951219505,7.317073170731707,7.4695121951219505,7.774390243902439,6.7073170731707314,9.298780487804878,9.298780487804878,9.146341463414634,6.859756097560975,7.926829268292683,6.859756097560975,6.859756097560975,5.945121951219512,5.945121951219512,5.640243902439025,7.4695121951219505,8.536585365853659,7.164634146341463,6.097560975609756,8.079268292682928,8.231707317073171,7.317073170731707,7.164634146341463,7.774390243902439,6.25,8.231707317073171,7.317073170731707,7.774390243902439,9.451219512195122,8.99390243902439,8.99390243902439,8.841463414634147,9.146341463414634,9.451219512195122,8.841463414634147,8.689024390243903,8.536585365853659,6.7073170731707314,9.75609756097561,10.365853658536585,7.317073170731707,9.298780487804878,8.079268292682928,6.097560975609756,8.231707317073171,9.146341463414634,7.926829268292683,7.317073170731707,8.536585365853659,8.079268292682928,8.99390243902439,7.926829268292683,7.926829268292684,8.079268292682928,7.926829268292683,8.079268292682928,8.841463414634147,7.621951219512194,7.774390243902439,8.99390243902439,8.841463414634147,9.146341463414634,8.841463414634147,8.99390243902439,9.451219512195122,8.99390243902439,9.146341463414634,9.451219512195122,9.146341463414634,8.231707317073171,7.926829268292683,8.689024390243903,8.841463414634147,8.689024390243903,8.841463414634147,8.079268292682928,8.99390243902439,9.451219512195122,9.451219512195122,9.451219512195122,9.146341463414634,9.146341463414634,9.146341463414634,9.298780487804878,9.298780487804878
5,7.317073170731707,7.164634146341463,7.164634146341464,5.335365853658536,8.99390243902439,5.487804878048781,6.25,7.317073170731707,7.01219512195122,6.402439024390244,5.48780487804878,7.317073170731707,16.76829268292683,8.079268292682928,8.99390243902439,19.51219512195122,14.329268292682928,7.774390243902439,10.365853658536585,11.585365853658537,10.97560975609756,10.365853658536585,11.890243902439025,10.213414634146341,9.75609756097561,10.365853658536585,9.75609756097561,10.365853658536585,9.908536585365853,9.451219512195122,11.585365853658537,12.042682926829269,7.774390243902439,8.689024390243903,8.079268292682928,6.859756097560975,7.621951219512194,9.908536585365853,9.146341463414634,7.317073170731707,7.774390243902439,7.012195121951219,5.48780487804878,7.926829268292683,8.99390243902439,6.7073170731707314,7.774390243902439,8.536585365853659,7.621951219512194,6.859756097560975,6.859756097560975,8.079268292682928,5.945121951219512,16.768292682926827,6.7073170731707314,12.195121951219512,16.158536585365855,15.091463414634147,11.128048780487806,8.841463414634147,10.670731707317074,10.51829268292683,9.75609756097561,10.97560975609756,11.890243902439025,9.603658536585366,9.298780487804878,10.518292682926829,10.518292682926829,11.128048780487804,9.298780487804878,9.908536585365853,9.298780487804878,9.908536585365853,6.25,8.689024390243903,9.298780487804878,10.060975609756097,10.213414634146341,9.146341463414634,7.621951219512195,9.451219512195122,7.774390243902439,6.7073170731707314,8.689024390243903,9.451219512195122,10.060975609756097,8.689024390243903,9.603658536585366,8.99390243902439,9.75609756097561,9.75609756097561,9.451219512195122,9.75609756097561,9.75609756097561,9.75609756097561,9.75609756097561,9.298780487804878,9.75609756097561,9.603658536585366,9.75609756097561,9.75609756097561,9.75609756097561,9.451219512195122,9.75609756097561,9.451219512195122,9.451219512195122,9.603658536585366,9.603658536585366,9.298780487804878,9.603658536585366,9.75609756097561,9.75609756097561,9.603658536585366,9.75609756097561,9.75609756097561
6,8.841463414634147,8.841463414634147,6.097560975609756,6.097560975609756,9.451219512195122,8.536585365853659,9.146341463414634,9.146341463414634,7.926829268292683,8.536585365853659,6.097560975609756,8.231707317073171,8.536585365853659,17.682926829268293,7.926829268292683,9.146341463414634,8.536585365853659,8.536585365853659,8.231707317073171,8.231707317073171,8.536585365853659,8.841463414634147,8.841463414634147,9.146341463414634,8.231707317073171,8.841463414634147,8.536585365853659,8.231707317073171,7.621951219512195,8.231707317073171,8.536585365853659,8.841463414634147,8.231707317073171,8.841463414634147,8.231707317073171,7.621951219512195,8.536585365853659,8.231707317073171,8.231707317073171,8.536585365853659,8.841463414634147,7.621951219512195,8.536585365853659,7.621951219512195,7.926829268292683,7.926829268292683,17.682926829268293,7.926829268292683,7.317073170731707,6.097560975609756,8.841463414634147,8.536585365853659,14.939024390243903,8.536585365853659,17.073170731707318,10.365853658536585,9.146341463414634,8.231707317073171,9.75609756097561,8.536585365853659,9.75609756097561,8.841463414634147,8.231707317073171,8.841463414634147,10.365853658536585,8.231707317073171,8.231707317073171,7.926829268292683,7.926829268292683,8.231707317073171,7.926829268292683,7.926829268292683,7.926829268292683,7.926829268292683,7.621951219512195,8.536585365853659,8.231707317073171,7.926829268292683,8.841463414634147,7.926829268292683,8.536585365853659,7.926829268292683,8.536585365853659,8.841463414634147,8.536585365853659,8.841463414634147,8.536585365853659,7.926829268292683,8.841463414634147,8.536585365853659,8.231707317073171,8.231707317073171,8.841463414634147,8.536585365853659,8.536585365853659,7.926829268292683,8.536585365853659,8.231707317073171,8.536585365853659,8.536585365853659,8.231707317073171,8.536585365853659,8.231707317073171,8.536585365853659,8.231707317073171,8.536585365853659,8.231707317073171,8.231707317073171,8.536585365853659,8.231707317073171,8.536585365853659,8.536585365853659,8.536585365853659,8.536585365853659,8.536585365853659,8.231707317073171
7,7.012195121951219,7.621951219512195,5.7926829268292686,5.487804878048781,5.7926829268292686,5.7926829268292686,5.335365853658537,6.859756097560975,7.4695121951219505,7.164634146341463,5.7926829268292686,6.554878048780488,13.262195121951219,5.640243902439025,8.536585365853659,16.006097560975608,8.384146341463413,7.164634146341463,7.774390243902439,10.365853658536585,7.317073170731707,10.670731707317072,10.060975609756097,10.365853658536585,10.213414634146341,8.99390243902439,10.060975609756097,9.146341463414634,8.231707317073171,10.365853658536585,10.060975609756097,7.012195121951219,8.689024390243901,8.536585365853659,7.317073170731708,5.945121951219512,7.469512195121951,9.603658536585366,7.774390243902439,7.317073170731708,7.164634146341464,7.469512195121951,6.097560975609756,7.621951219512195,7.621951219512195,6.25,5.7926829268292686,5.945121951219512,6.097560975609756,5.640243902439025,6.554878048780488,14.48170731707317,6.097560975609756,6.097560975609756,6.859756097560975,9.451219512195122,8.536585365853659,8.231707317073171,10.213414634146341,8.384146341463415,9.451219512195122,8.841463414634147,9.451219512195122,9.75609756097561,9.908536585365853,9.75609756097561,8.689024390243903,7.164634146341464,7.621951219512195,8.841463414634147,9.298780487804878,7.469512195121951,8.536585365853659,8.231707317073171,5.182926829268292,5.487804878048781,9.75609756097561,7.012195121951219,7.164634146341463,7.317073170731708,8.841463414634147,6.097560975609756,7.164634146341464,6.097560975609756,7.621951219512195,7.164634146341463,7.469512195121951,8.231707317073171,7.469512195121951,9.451219512195122,10.060975609756097,9.146341463414634,10.365853658536585,9.298780487804878,9.603658536585366,9.603658536585366,9.451219512195122,9.603658536585366,10.060975609756097,9.146341463414634,10.365853658536585,8.99390243902439,10.518292682926829,8.99390243902439,9.908536585365853,9.146341463414634,10.060975609756097,8.99390243902439,9.603658536585366,9.603658536585366,9.75609756097561,10.060975609756097,9.603658536585366,9.908536585365853,9.298780487804878,9.603658536585366
8,8.384146341463415,8.99390243902439,6.097560975609756,6.402439024390244,6.25,6.25,5.48780487804878,5.335365853658537,9.603658536585366,7.621951219512195,7.01219512195122,5.335365853658537,10.213414634146341,11.28048780487805,9.298780487804878,11.432926829268293,11.28048780487805,13.567073170731707,9.75609756097561,12.957317073170731,10.518292682926829,9.298780487804878,9.451219512195122,9.146341463414634,8.99390243902439,9.451219512195122,8.689024390243903,9.451219512195122,9.451219512195122,10.213414634146341,8.384146341463415,9.603658536585366,9.451219512195122,8.99390243902439,8.841463414634147,6.402439024390244,9.146341463414634,9.146341463414634,9.298780487804878,9.146341463414634,8.689024390243903,7.774390243902439,8.231707317073171,7.164634146341463,8.689024390243903,6.554878048780488,7.164634146341463,6.402439024390244,6.554878048780488,5.335365853658536,5.182926829268292,10.97560975609756,17.225609756097562,7.774390243902439,16.00609756097561,10.060975609756097,9.908536585365853,12.347560975609756,9.298780487804878,9.298780487804878,9.451219512195122,9.298780487804878,9.146341463414634,9.146341463414634,9.451219512195122,9.146341463414634,9.298780487804878,8.536585365853659,10.213414634146341,9.298780487804878,9.146341463414634,9.298780487804878,9.146341463414634,9.146341463414634,5.640243902439025,9.75609756097561,9.298780487804878,8.23170731707317,8.99390243902439,8.079268292682928,9.298780487804878,9.146341463414634,7.621951219512195,8.99390243902439,9.298780487804878,9.146341463414634,9.451219512195122,9.146341463414634,8.841463414634147,8.841463414634147,9.146341463414634,9.298780487804878,9.146341463414634,9.298780487804878,9.146341463414634,9.298780487804878,9.298780487804878,9.298780487804878,8.841463414634147,9.298780487804878,8.689024390243903,9.146341463414634,8.536585365853659,9.146341463414634,9.298780487804878,9.146341463414634,9.146341463414634,9.146341463414634,9.298780487804878,8.536585365853659,8.689024390243903,8.689024390243903,8.841463414634147,9.298780487804878,9.298780487804878,9.146341463414634
9,7.926829268292683,8.536585365853659,6.097560975609756,6.402439024390244,8.231707317073171,8.231707317073171,7.621951219512195,7.621951219512195,20.426829268292682,15.548780487804878,5.182926829268292,6.7073170731707314,23.170731707317074,20.73170731707317,8.536585365853659,15.853658536585366,15.853658536585366,9.75609756097561,8.536585365853659,9.146341463414634,11.585365853658537,9.146341463414634,8.841463414634147,7.926829268292683,8.841463414634147,9.451219512195122,8.536585365853659,8.231707317073171,8.536585365853659,8.231707317073171,8.536585365853659,8.231707317073171,8.231707317073171,8.231707317073171,7.926829268292683,5.7926829268292686,8.231707317073171,9.75609756097561,8.231707317073171,6.7073170731707314,8.536585365853659,6.7073170731707314,6.7073170731707314,6.402439024390244,8.231707317073171,6.097560975609756,7.926829268292683,5.48780487804878,7.317073170731707,5.7926829268292686,7.317073170731707,21.95121951219512,17.682926829268293,9.146341463414634,12.804878048780488,9.146341463414634,15.548780487804878,11.585365853658537,9.146341463414634,9.146341463414634,9.146341463414634,8.841463414634147,9.146341463414634,9.146341463414634,8.841463414634147,8.841463414634147,8.841463414634147,9.146341463414634,9.146341463414634,8.841463414634147,8.231707317073171,8.536585365853659,8.231707317073171,8.231707317073171,5.182926829268292,9.146341463414634,8.231707317073171,8.841463414634147,8.231707317073171,8.231707317073171,8.536585365853659,8.536585365853659,8.841463414634147,8.841463414634147,8.536585365853659,8.841463414634147,8.841463414634147,8.841463414634147,8.536585365853659,7.926829268292683,8.841463414634147,8.231707317073171,8.841463414634147,9.146341463414634,8.536585365853659,8.841463414634147,8.536585365853659,8.841463414634147,8.536585365853659,8.841463414634147,8.536585365853659,8.231707317073171,8.841463414634147,8.841463414634147,8.841463414634147,8.841463414634147,9.451219512195122,8.841463414634147,8.536585365853659,8.536585365853659,8.536585365853659,8.536585365853659,8.231707317073171,8.841463414634147,8.841463414634147,8.536585365853659
10,7.469512195121951,7.774390243902439,7.469512195121951,7.774390243902439,9.298780487804878,7.774390243902438,9.298780487804878,6.554878048780488,5.7926829268292686,7.926829268292683,7.774390243902438,7.012195121951219,11.280487804878048,10.670731707317072,10.670731707317072,10.823170731707316,9.451219512195122,9.603658536585366,9.298780487804878,10.060975609756097,9.908536585365853,10.213414634146341,10.060975609756097,10.060975609756097,10.060975609756097,10.060975609756097,10.213414634146341,10.060975609756097,10.670731707317072,10.670731707317072,10.518292682926829,10.060975609756097,9.603658536585366,9.908536585365853,10.060975609756097,9.298780487804878,10.213414634146341,9.908536585365853,9.75609756097561,5.487804878048781,9.603658536585366,5.030487804878049,5.335365853658536,5.182926829268292,5.945121951219512,5.945121951219512,5.7926829268292686,10.365853658536585,5.487804878048781,6.7073170731707314,7.012195121951219,10.365853658536585,11.585365853658537,8.536585365853657,11.737804878048781,10.365853658536585,10.213414634146341,10.670731707317072,10.213414634146341,9.75609756097561,9.451219512195122,10.060975609756097,10.060975609756097,9.451219512195122,9.908536585365853,10.060975609756097,10.060975609756097,10.060975609756097,10.823170731707316,10.213414634146341,9.908536585365853,8.841463414634147,8.23170731707317,9.603658536585366,9.146341463414634,8.384146341463413,9.75609756097561,10.365853658536585,10.060975609756097,10.060975609756097,9.298780487804878,10.060975609756097,9.908536585365853,9.451219512195122,10.060975609756097,10.670731707317072,10.060975609756097,10.060975609756097,10.060975609756097,10.060975609756097,10.213414634146341,10.060975609756097,8.99390243902439,8.689024390243903,10.060975609756097,10.060975609756097,10.060975609756097,10.060975609756097,10.060975609756097,10.060975609756097,10.060975609756097,10.060975609756097,10.060975609756097,10.060975609756097,10.060975609756097,10.060975609756097,10.060975609756097,9.603658536585366,10.060975609756097,10.060975609756097,10.060975609756097,10.060975609756097,10.060975609756097,10.060975609756097,10.060975609756097,10.060975609756097
11,7.317073170731707,6.7073170731707314,7.012195121951219,7.317073170731707,6.097560975609756,6.097560975609756,6.097560975609756,6.402439024390244,6.402439024390244,6.097560975609756,6.7073170731707314,6.402439024390244,8.231707317073171,7.621951219512195,7.621951219512195,8.841463414634147,8.536585365853659,7.926829268292683,8.231707317073171,8.841463414634147,8.841463414634147,8.841463414634147,7.926829268292683,8.841463414634147,8.841463414634147,8.841463414634147,8.841463414634147,7.926829268292683,7.926829268292683,7.926829268292683,7.926829268292683,7.926829268292683,7.317073170731707,7.926829268292683,7.621951219512195,7.317073170731707,7.926829268292683,8.231707317073171,7.621951219512195,7.317073170731707,7.621951219512195,5.48780487804878,5.182926829268292,7.317073170731707,7.926829268292683,7.317073170731707,7.317073170731707,8.231707317073171,7.317073170731707,7.317073170731707,6.097560975609756,8.841463414634147,7.317073170731707,7.621951219512195,8.536585365853659,8.231707317073171,8.536585365853659,7.926829268292683,7.926829268292683,8.841463414634147,8.536585365853659,8.841463414634147,7.926829268292683,8.841463414634147,8.536585365853659,8.841463414634147,7.926829268292683,7.926829268292683,7.926829268292683,8.231707317073171,7.926829268292683,7.621951219512195,7.926829268292683,7.621951219512195,5.7926829268292686,7.012195121951219,8.841463414634147,7.926829268292683,7.926829268292683,7.926829268292683,7.926829268292683,7.926829268292683,6.402439024390244,6.402439024390244,7.621951219512195,7.926829268292683,7.926829268292683,7.926829268292683,7.621951219512195,7.926829268292683,8.536585365853659,8.231707317073171,8.841463414634147,8.536585365853659,7.926829268292683,7.926829268292683,8.841463414634147,7.926829268292683,8.841463414634147,8.536585365853659,8.841463414634147,7.926829268292683,8.841463414634147,7.926829268292683,7.621951219512195,7.621951219512195,7.621951219512195,8.231707317073171,7.926829268292683,7.926829268292683,8.841463414634147,8.536585365853659,8.231707317073171,8.536585365853659,7.926829268292683,7.926829268292683
12,6.097560975609756,7.926829268292683,6.7073170731707314,5.182926829268292,7.621951219512195,7.012195121951219,6.402439024390244,6.097560975609756,6.097560975609756,8.231707317073171,5.7926829268292686,5.48780487804878,7.317073170731707,9.75609756097561,8.841463414634147,10.670731707317072,7.012195121951219,9.146341463414634,8.231707317073171,7.621951219512195,8.841463414634147,8.841463414634147,7.926829268292683,8.536585365853659,9.451219512195122,9.451219512195122,8.841463414634147,7.926829268292683,8.231707317073171,8.231707317073171,8.231707317073171,8.231707317073171,7.012195121951219,7.317073170731707,8.231707317073171,7.621951219512195,8.231707317073171,8.841463414634147,7.012195121951219,8.231707317073171,8.231707317073171,7.012195121951219,6.097560975609756,6.097560975609756,7.621951219512195,5.7926829268292686,6.7073170731707314,7.317073170731707,7.926829268292683,5.7926829268292686,6.7073170731707314,8.841463414634147,7.012195121951219,7.926829268292683,7.926829268292683,8.536585365853659,7.926829268292683,7.012195121951219,7.926829268292683,8.841463414634147,9.451219512195122,9.146341463414634,8.841463414634147,9.146341463414634,9.451219512195122,9.146341463414634,9.451219512195122,7.926829268292683,7.926829268292683,8.231707317073171,8.231707317073171,7.926829268292683,7.317073170731707,7.926829268292683,7.926829268292683,8.231707317073171,9.146341463414634,8.231707317073171,8.231707317073171,7.926829268292683,7.926829268292683,7.926829268292683,7.926829268292683,7.926829268292683,7.926829268292683,7.926829268292683,8.231707317073171,7.926829268292683,7.926829268292683,8.231707317073171,8.231707317073171,8.841463414634147,8.536585365853659,8.231707317073171,8.841463414634147,8.536585365853659,8.231707317073171,8.841463414634147,8.231707317073171,9.146341463414634,8.231707317073171,8.231707317073171,7.926829268292683,8.536585365853659,8.231707317073171,8.536585365853659,7.926829268292683,8.231707317073171,8.841463414634147,8.841463414634147,8.841463414634147,9.146341463414634,9.146341463414634,9.146341463414634,8.841463414634147,8.841463414634147
